"","country","origin","system","status","url","date_recorded","sysID","imageID","statusID","matID","Date"
"90","Russia","Soviet Union","T-72B","captured","https://i.postimg.cc/rmfPfp1n/286.png","2022-05-01",4,87,3,"7-4873","05/01/2022"
"91","Russia","Soviet Union","T-72B","destroyed","https://i.postimg.cc/rmfPfp1n/286.png","2022-05-01",4,87,1,"7-4871","05/01/2022"
"589","Russia","Russia","Unknown tank","destroyed","https://i.postimg.cc/fW9cht7Q/t1.png","2022-05-01",16,556,1,"7-165561","05/01/2022"
"590","Russia","Russia","Unknown tank","destroyed","https://twitter.com/UAWeapons/status/1520836638435422209","2022-05-01",16,557,1,"7-165571","05/01/2022"
"862","Russia","Russia","Unknown BTR-80/BTR-82A","destroyed","https://i.postimg.cc/zXRyKzg8/43.jpg","2022-05-01",34,819,1,"7-348191","05/01/2022"
"907","Russia","Russia","Unknown AFV","destroyed","https://twitter.com/UAWeapons/status/1520763005109157889","2022-05-01",35,863,1,"7-358631","05/01/2022"
"908","Russia","Russia","Unknown AFV","destroyed","https://i.postimg.cc/MHmkC3Ps/665.png","2022-05-01",35,864,1,"7-358641","05/01/2022"
"934","Russia","Soviet Union","BMP-1(P)","destroyed","https://i.postimg.cc/KYTGY20j/b1.png","2022-05-01",36,890,1,"7-368901","05/01/2022"
"935","Russia","Soviet Union","BMP-1(P)","destroyed","https://i.postimg.cc/JnW1D2Fq/b2.png","2022-05-01",36,891,1,"7-368911","05/01/2022"
"936","Russia","Soviet Union","BMP-1(P)","destroyed","https://i.postimg.cc/jdqS4BS3/b3.png","2022-05-01",36,892,1,"7-368921","05/01/2022"
"3217","Ukraine","Soviet Union","T-72AV","destroyed","https://i.postimg.cc/QC5HGD1p/985.jpg","2022-05-01",3,3011,1,"380-330111","05/01/2022"
"3317","Ukraine","Soviet Union","R-145BM1 command vehicle","captured","https://i.postimg.cc/nVsmGbjV/32.png","2022-05-01",58,3106,3,"380-5831063","05/01/2022"
"3504","Ukraine","United States","HMMWV","captured","https://i.postimg.cc/cCQ4kmGh/438.png","2022-05-01",228,3286,3,"380-22832863","05/01/2022"
"3554","Ukraine","Ukraine","Kozak-2","destroyed","https://i.postimg.cc/yxFchcQ4/87.png","2022-05-01",236,3332,1,"380-23633321","05/01/2022"
"3743","Ukraine","Turkey","Bayraktar TB2 UCAV","destroyed","https://twitter.com/UAWeapons/status/1519746926111080448","2022-05-01",286,3511,1,"380-28635111","05/01/2022"
"3747","Ukraine","Turkey","Bayraktar TB2 UCAV","destroyed","https://i.postimg.cc/nh1W0Rc3/4.jpg","2022-05-01",286,3515,1,"380-28635151","05/01/2022"
