"","country","origin","system","status","url","date_recorded","sysID","imageID","statusID","matID","Date"
"1",NA,"Soviet Union","T-72B","destroyed","https://i.postimg.cc/PqJmywns/890.png","2022-03-30",1,1,1,NA,2022-03-01
"2",NA,"Soviet Union","T-72B","abandoned","https://i.postimg.cc/1tvs3GFY/470.png","2022-03-30",1,2,2,NA,2022-03-01
"3",NA,"Soviet Union","T-72B","abandoned","https://i.postimg.cc/sfLpFS54/4566.png","2022-03-30",1,3,2,NA,2022-03-01
"4",NA,"Soviet Union","T-72B","damaged","https://i.postimg.cc/8zz8WcH7/763.png","2022-03-30",1,4,3,NA,2022-03-01
"5",NA,"Soviet Union","T-72B","abandoned","https://i.postimg.cc/8zz8WcH7/763.png","2022-03-30",1,4,2,NA,2022-03-01
"6",NA,"Russia","T-72B Obr. 1989","abandoned","https://i.postimg.cc/rsFyfrR7/h8.png","2022-03-30",2,5,2,NA,2022-03-01
"7",NA,"Russia","T-72B Obr. 1989","captured","https://i.postimg.cc/NM8vPWBX/669.png","2022-03-30",2,6,4,NA,2022-03-01
"8",NA,"Russia","T-72B3","destroyed","https://i.postimg.cc/Xqy5KYn3/55u.png","2022-03-30",3,7,1,NA,2022-03-01
"9",NA,"Russia","T-72B3","destroyed","https://i.postimg.cc/9MgnjkFX/6hh.png","2022-03-30",3,8,1,NA,2022-03-01
"10",NA,"Russia","T-72B3","damaged","https://i.postimg.cc/zfTsVnsF/579.png","2022-03-30",3,9,3,NA,2022-03-01
"11",NA,"Russia","T-72B3","captured","https://i.postimg.cc/FzSnwdhF/j77.png","2022-03-30",3,10,4,NA,2022-03-01
"12",NA,"Russia","T-72B3M","destroyed","https://i.postimg.cc/hGdX1BWT/346.png","2022-03-30",4,11,1,NA,2022-03-01
"13",NA,"Russia","T-72B3M","destroyed","https://i.postimg.cc/ZnNgPmr9/3322.png","2022-03-30",4,12,1,NA,2022-03-01
"14",NA,"Russia","T-72B3M","destroyed","https://i.postimg.cc/xCm0kLJ2/3325.png","2022-03-30",4,13,1,NA,2022-03-01
"15",NA,"Russia","T-72B3M","destroyed","https://i.postimg.cc/3wMf8pTp/b7.png","2022-03-30",4,14,1,NA,2022-03-01
"16",NA,"Russia","T-72B3M","abandoned","https://i.postimg.cc/c6ysfCQt/c9.png","2022-03-30",4,15,2,NA,2022-03-01
"17",NA,"Russia","T-72B3M","abandoned","https://i.postimg.cc/prkfqWMs/b4.jpg","2022-03-30",4,16,2,NA,2022-03-01
"18",NA,"Russia","T-72B3M","abandoned","https://i.postimg.cc/G3jxcQTv/b55.jpg","2022-03-30",4,17,2,NA,2022-03-01
"19",NA,"Russia","T-72B3M","abandoned","https://i.postimg.cc/wjD6MWHq/ff47.png","2022-03-30",4,18,2,NA,2022-03-01
