"","country","origin","system","status","url","date_recorded","sysID","imageID","statusID","matID","Date"
"1","Russia","Soviet Union","T-64BV","damaged","https://i.postimg.cc/DfYzLMQ3/v60.png","2022-03-30",1,1,1,"7-111",2022-03-06
"2","Russia","Soviet Union","T-72A","captured","https://i.postimg.cc/JhJ6G2t4/5422.png","2022-03-30",2,2,2,"7-222",2022-03-06
"3","Russia","Soviet Union","T-72AV","captured","https://i.postimg.cc/RVcS60gy/gd3.png","2022-03-30",3,3,2,"7-332",2022-03-06
"4","Russia","Soviet Union","T-72B","destroyed","https://i.postimg.cc/PqJmywns/890.png","2022-03-30",4,4,3,"7-443",2022-03-06
"5","Russia","Soviet Union","T-72B","destroyed","https://i.postimg.cc/PJyDTMvz/3f.png","2022-03-30",4,5,3,"7-453",2022-03-06
"6","Russia","Soviet Union","T-72B","destroyed","https://i.postimg.cc/nVC3Hb5N/v90.png","2022-03-30",4,6,3,"7-463",2022-03-06
"7","Russia","Soviet Union","T-72B","destroyed","https://i.postimg.cc/P5zgmnd2/680.png","2022-03-30",4,7,3,"7-473",2022-03-06
"8","Russia","Soviet Union","T-72B","captured","https://i.postimg.cc/q78RX85k/v43.png","2022-03-30",4,8,2,"7-482",2022-03-06
"9","Russia","Soviet Union","T-72B","destroyed","https://i.postimg.cc/q78RX85k/v43.png","2022-03-30",4,8,3,"7-483",2022-03-06
"10","Russia","Soviet Union","T-72B","destroyed","https://i.postimg.cc/7LsDvrGm/b900.png","2022-03-30",4,9,3,"7-493",2022-03-06
"11","Russia","Soviet Union","T-72B","damaged","https://i.postimg.cc/5yfXPMZp/d47.png","2022-03-30",4,10,1,"7-4101",2022-03-06
"12","Russia","Soviet Union","T-72B","abandoned","https://i.postimg.cc/1tvs3GFY/470.png","2022-03-30",4,11,4,"7-4114",2022-03-06
"13","Russia","Soviet Union","T-72B","abandoned","https://i.postimg.cc/sfLpFS54/4566.png","2022-03-30",4,12,4,"7-4124",2022-03-06
"14","Russia","Soviet Union","T-72B","damaged","https://i.postimg.cc/8zz8WcH7/763.png","2022-03-30",4,13,1,"7-4131",2022-03-06
"15","Russia","Soviet Union","T-72B","abandoned","https://i.postimg.cc/8zz8WcH7/763.png","2022-03-30",4,13,4,"7-4134",2022-03-06
"16","Russia","Soviet Union","T-72B","damaged","https://i.postimg.cc/W1mgwXF2/5gjj.png","2022-03-30",4,14,1,"7-4141",2022-03-06
"17","Russia","Soviet Union","T-72B","captured","https://i.postimg.cc/W1mgwXF2/5gjj.png","2022-03-30",4,14,2,"7-4142",2022-03-06
"18","Russia","Soviet Union","T-72B","captured","https://i.postimg.cc/26mGDmRD/m4.png","2022-03-30",4,15,2,"7-4152",2022-03-06
"19","Russia","Soviet Union","T-72B","captured","https://i.postimg.cc/7ZrSybRL/d29.png","2022-03-30",4,16,2,"7-4162",2022-03-06
"20","Russia","Soviet Union","T-72B","captured","https://i.postimg.cc/PJknPwNV/1245.png","2022-03-30",4,17,2,"7-4172",2022-03-06
"21","Russia","Soviet Union","T-72B","captured","https://i.postimg.cc/HxqJby2G/488.png","2022-03-30",4,18,2,"7-4182",2022-03-06
"22","Russia","Soviet Union","T-72B","captured","https://i.postimg.cc/3Jk4mgVW/659.png","2022-03-30",4,19,2,"7-4192",2022-03-06
"23","Russia","Soviet Union","T-72B","captured","https://i.postimg.cc/kgkfKngt/g5m.jpg","2022-03-30",4,20,2,"7-4202",2022-03-06
"24","Russia","Soviet Union","T-72B","captured","https://i.postimg.cc/13gv8gsQ/g5mm.jpg","2022-03-30",4,21,2,"7-4212",2022-03-06
"25","Russia","Russia","T-72B Obr. 1989","abandoned","https://i.postimg.cc/rsFyfrR7/h8.png","2022-03-30",5,22,4,"7-5224",2022-03-06
"26","Russia","Russia","T-72B Obr. 1989","captured","https://i.postimg.cc/NM8vPWBX/669.png","2022-03-30",5,23,2,"7-5232",2022-03-06
"27","Russia","Russia","T-72B3","destroyed","https://i.postimg.cc/Xqy5KYn3/55u.png","2022-03-30",6,24,3,"7-6243",2022-03-06
"28","Russia","Russia","T-72B3","destroyed","https://i.postimg.cc/9MgnjkFX/6hh.png","2022-03-30",6,25,3,"7-6253",2022-03-06
"29","Russia","Russia","T-72B3","destroyed","https://i.postimg.cc/y6wWVgL9/4432.png","2022-03-30",6,26,3,"7-6263",2022-03-06
"30","Russia","Russia","T-72B3","damaged","https://i.postimg.cc/zfTsVnsF/579.png","2022-03-30",6,27,1,"7-6271",2022-03-06
"31","Russia","Russia","T-72B3","abandoned","https://i.postimg.cc/fLmkGMYm/5g6.png","2022-03-30",6,28,4,"7-6284",2022-03-06
"32","Russia","Russia","T-72B3","abandoned","https://i.postimg.cc/QdqN23SW/48.png","2022-03-30",6,29,4,"7-6294",2022-03-06
"33","Russia","Russia","T-72B3","captured","https://i.postimg.cc/FzSnwdhF/j77.png","2022-03-30",6,30,2,"7-6302",2022-03-06
"34","Russia","Russia","T-72B3","captured","https://postimg.cc/BthpbCF0","2022-03-30",6,31,2,"7-6312",2022-03-06
"35","Russia","Russia","T-72B3 Obr. 2016","destroyed","https://i.postimg.cc/hGdX1BWT/346.png","2022-03-30",7,32,3,"7-7323",2022-03-06
"36","Russia","Russia","T-72B3 Obr. 2016","destroyed","https://i.postimg.cc/ZnNgPmr9/3322.png","2022-03-30",7,33,3,"7-7333",2022-03-06
"37","Russia","Russia","T-72B3 Obr. 2016","destroyed","https://i.postimg.cc/xCm0kLJ2/3325.png","2022-03-30",7,34,3,"7-7343",2022-03-06
"38","Russia","Russia","T-72B3 Obr. 2016","destroyed","https://i.postimg.cc/L6tGr73p/bb665.png","2022-03-30",7,35,3,"7-7353",2022-03-06
"39","Russia","Russia","T-72B3 Obr. 2016","destroyed","https://i.postimg.cc/brSLcD3L/h65.png","2022-03-30",7,36,3,"7-7363",2022-03-06
"40","Russia","Russia","T-72B3 Obr. 2016","destroyed","https://i.postimg.cc/W1gVNw2Z/463.png","2022-03-30",7,37,3,"7-7373",2022-03-06
"41","Russia","Russia","T-72B3 Obr. 2016","destroyed","https://i.postimg.cc/3RgpyvLd/556.jpg","2022-03-30",7,38,3,"7-7383",2022-03-06
"42","Russia","Russia","T-72B3 Obr. 2016","abandoned","https://i.postimg.cc/44PbCC3z/v44.png","2022-03-30",7,39,4,"7-7394",2022-03-06
"43","Russia","Russia","T-72B3 Obr. 2016","destroyed","https://i.postimg.cc/44PbCC3z/v44.png","2022-03-30",7,39,3,"7-7393",2022-03-06
"44","Russia","Russia","T-72B3 Obr. 2016","abandoned","https://i.postimg.cc/c6ysfCQt/c9.png","2022-03-30",7,40,4,"7-7404",2022-03-06
