"","country","origin","system","status","url","sysID","imageID","statusID","matID","Date"
"2",NA,"Soviet Union","T-72AV","captured","https://i.postimg.cc/RVcS60gy/gd3.png",2,2,1,NA,"2022-03-03"
"4",NA,"Soviet Union","T-72B","destroyed","https://i.postimg.cc/PJyDTMvz/3f.png",3,4,2,NA,"2022-03-03"
"5",NA,"Soviet Union","T-72B","captured","https://i.postimg.cc/q78RX85k/v43.png",3,5,1,NA,"2022-03-03"
"6",NA,"Soviet Union","T-72B","destroyed","https://i.postimg.cc/q78RX85k/v43.png",3,5,2,NA,"2022-03-03"
"12",NA,"Soviet Union","T-72B","captured","https://i.postimg.cc/7ZrSybRL/d29.png",3,10,1,NA,"2022-03-03"
"19",NA,"Russia","T-72B3","captured","https://i.postimg.cc/hPHLMRrc/65h.png",5,17,1,NA,"2022-03-03"
"35",NA,"Russia","T-72B3M","captured","https://i.postimg.cc/xT11NQbP/f686.png",6,32,1,NA,"2022-03-03"
"43",NA,"Russia","T-80U","destroyed","https://i.postimg.cc/F1tnjNHH/f431.png",8,40,2,NA,"2022-03-03"
"56",NA,"Russia","T-80U","captured","https://i.postimg.cc/XY9XK8Qj/f25.png",8,52,1,NA,"2022-03-03"
"61",NA,"Russia","T-80BVM","abandoned","https://i.postimg.cc/ZnF3nGrh/7uu.jpg",10,56,3,NA,"2022-03-03"
"70",NA,"Soviet Union","BRM-1K","destroyed","https://i.postimg.cc/gj3KbRGG/fsl.png",13,65,2,NA,"2022-03-03"
"71",NA,"Soviet Union","BRM-1K","destroyed","https://i.postimg.cc/BnvpzjP1/s21.png",13,66,2,NA,"2022-03-03"
"85",NA,"Soviet Union","MT-LB","abandoned","https://i.postimg.cc/dV6Sf0SG/6hf.png",15,79,3,NA,"2022-03-03"
"97",NA,"Soviet Union","MT-LB","captured","https://i.postimg.cc/Px6nHx7G/g33.jpg",15,91,1,NA,"2022-03-03"
"104",NA,"Soviet Union","MT-LBu","abandoned","https://i.postimg.cc/63JZBWDQ/b76.png",17,98,3,NA,"2022-03-03"
"112",NA,"Russia","R-149MA1 unified command and staff vehicle","damaged","https://i.postimg.cc/jSgsKMn3/g553.jpg",21,106,4,NA,"2022-03-03"
"113",NA,"Russia","R-149MA1 unified command and staff vehicle","abandoned","https://i.postimg.cc/jSgsKMn3/g553.jpg",21,106,3,NA,"2022-03-03"
"124",NA,"Soviet Union","Unknown BTR-D/BMD-2","destroyed","https://i.postimg.cc/bvF6gtDB/63.jpg",23,117,2,NA,"2022-03-03"
