"","latitude","longitude","brightness","scan","track","acq_date","acq_time","satellite","instrument","confidence","version","bright_t31","frp","daynight"
"1",35.66179,43.96471,329.76,0.7,0.75,2022-05-03,1,1,"VIIRS","n","2.0NRT",282.69,4.39,"N"
"2",35.68878,43.87851,318.27,0.69,0.74,2022-05-03,1,1,"VIIRS","n","2.0NRT",279.02,2.13,"N"
"3",35.66551,43.96881,300.12,0.7,0.75,2022-05-03,1,1,"VIIRS","n","2.0NRT",281.68,1.6,"N"
"4",35.68781,43.87219,295.25,0.69,0.74,2022-05-03,1,1,"VIIRS","n","2.0NRT",276.14,2.91,"N"
"5",35.68557,43.87948,316.72,0.69,0.74,2022-05-03,1,1,"VIIRS","n","2.0NRT",279.36,4.16,"N"
"6",35.38504,44.22025,298.85,0.73,0.76,2022-05-03,1,1,"VIIRS","n","2.0NRT",275.38,2.26,"N"
"7",35.12517,44.57114,297.66,0.78,0.78,2022-05-03,1,1,"VIIRS","n","2.0NRT",284.21,0.97,"N"
"8",34.89755,43.80623,315.94,0.72,0.76,2022-05-03,1,1,"VIIRS","n","2.0NRT",264.06,2.42,"N"
"9",38.3754,24.06351,297.27,0.47,0.4,2022-05-03,1,1,"VIIRS","n","2.0NRT",283.43,0.69,"N"
"10",38.13003,23.52528,308.81,0.49,0.4,2022-05-03,1,1,"VIIRS","n","2.0NRT",284.51,1.73,"N"
"11",38.03912,23.51174,295.32,0.49,0.4,2022-05-03,1,1,"VIIRS","n","2.0NRT",285.2,0.97,"N"
"12",36.93472,30.64638,303.29,0.42,0.38,2022-05-03,1,1,"VIIRS","n","2.0NRT",286.04,0.71,"N"
"13",38.20532,15.26485,298.05,0.44,0.63,2022-05-03,1,1,"VIIRS","n","2.0NRT",287.53,0.93,"N"
"14",37.63687,21.74319,295.32,0.39,0.44,2022-05-03,1,1,"VIIRS","n","2.0NRT",282.22,0.48,"N"
"15",38.01262,15.14505,321.56,0.45,0.63,2022-05-03,1,1,"VIIRS","n","2.0NRT",277.86,1.73,"N"
"16",38.013,15.14552,320.83,0.45,0.63,2022-05-03,1,1,"VIIRS","n","2.0NRT",277.6,1.97,"N"
"17",34.72475,33.31799,299.1,0.39,0.44,2022-05-03,1,1,"VIIRS","n","2.0NRT",287.37,1.03,"N"
"18",35.65901,43.96598,316.88,0.7,0.75,2022-05-03,1,1,"VIIRS","n","2.0NRT",281.63,3.01,"N"
"19",35.53573,44.33987,295.38,0.74,0.76,2022-05-03,1,1,"VIIRS","n","2.0NRT",278.99,0.8,"N"
"20",35.63021,44.01147,314.98,0.7,0.75,2022-05-03,1,1,"VIIRS","n","2.0NRT",282.27,3.7,"N"
"21",35.48825,44.15612,315.87,0.72,0.76,2022-05-03,1,1,"VIIRS","n","2.0NRT",276.65,3.13,"N"
"22",35.45891,44.4194,296.16,0.75,0.77,2022-05-03,1,1,"VIIRS","n","2.0NRT",278.71,0.54,"N"
"23",35.48758,44.15682,319.04,0.72,0.76,2022-05-03,1,1,"VIIRS","n","2.0NRT",277.42,4.62,"N"
"24",36.02066,43.68607,303.52,0.66,0.73,2022-05-03,1,1,"VIIRS","n","2.0NRT",284.1,2.46,"N"
"25",35.99775,43.76199,310.72,0.67,0.73,2022-05-03,1,1,"VIIRS","n","2.0NRT",275.36,1.63,"N"
"26",35.98096,43.76957,300.06,0.67,0.74,2022-05-03,1,1,"VIIRS","n","2.0NRT",274.47,1.41,"N"
"27",35.77227,43.99583,304.81,0.7,0.75,2022-05-03,1,1,"VIIRS","n","2.0NRT",283.06,2.7,"N"
"28",40.51744,17.20793,306.69,0.36,0.58,2022-05-03,1,1,"VIIRS","n","2.0NRT",282.87,1.29,"N"
"29",35.7702,43.99578,306.05,0.7,0.75,2022-05-03,1,1,"VIIRS","n","2.0NRT",283.78,1.96,"N"
"30",40.51306,17.1898,301.64,0.36,0.58,2022-05-03,1,1,"VIIRS","n","2.0NRT",280.48,1.32,"N"
"31",40.51282,17.19421,309.75,0.36,0.58,2022-05-03,1,1,"VIIRS","n","2.0NRT",281.78,1.33,"N"
"32",40.51187,17.21167,307.52,0.36,0.58,2022-05-03,1,1,"VIIRS","n","2.0NRT",283.08,1.44,"N"
"33",38.45495,38.7261,297.17,0.62,0.54,2022-05-03,1,1,"VIIRS","n","2.0NRT",280.47,1.23,"N"
"34",36.00104,43.76531,304.58,0.67,0.73,2022-05-03,1,1,"VIIRS","n","2.0NRT",273.61,3.08,"N"
"35",36.02013,43.67986,305.49,0.66,0.73,2022-05-03,1,1,"VIIRS","n","2.0NRT",283.3,2.13,"N"
"36",40.50654,17.21113,312.04,0.36,0.58,2022-05-03,1,1,"VIIRS","n","2.0NRT",284.43,1.44,"N"
"37",40.50145,17.20625,304.61,0.36,0.58,2022-05-03,1,1,"VIIRS","n","2.0NRT",283.07,0.98,"N"
"38",42.57318,12.6734,295.34,0.65,0.73,2022-05-03,1,1,"VIIRS","n","2.0NRT",279.23,0.93,"N"
"39",35.72617,44.0428,352.64,0.7,0.75,2022-05-03,1,1,"VIIRS","n","2.0NRT",286.04,6.59,"N"
"40",35.72844,44.03546,307.05,0.7,0.75,2022-05-03,1,1,"VIIRS","n","2.0NRT",283.86,6.59,"N"
"41",32.2031,20.13105,304.71,0.41,0.45,2022-05-03,3,1,"VIIRS","n","2.0NRT",286.4,0.69,"N"
"42",32.51895,14.3236,295.71,0.45,0.63,2022-05-03,3,1,"VIIRS","n","2.0NRT",279.88,0.81,"N"
"43",32.42744,14.48396,296.31,0.44,0.62,2022-05-03,3,1,"VIIRS","n","2.0NRT",284.73,0.92,"N"
"44",31.09003,26.61127,301.42,0.39,0.36,2022-05-03,3,1,"VIIRS","n","2.0NRT",288.79,0.3,"N"
"45",30.89457,27.34515,310.37,0.39,0.36,2022-05-03,3,1,"VIIRS","n","2.0NRT",289.33,0.64,"N"
"46",30.13988,31.30122,310.4,0.56,0.43,2022-05-03,3,1,"VIIRS","n","2.0NRT",294.97,0.94,"N"
"47",30.85193,27.23028,300.38,0.39,0.36,2022-05-03,3,1,"VIIRS","n","2.0NRT",288.89,0.36,"N"
"48",30.81096,27.31573,320.08,0.39,0.36,2022-05-03,3,1,"VIIRS","n","2.0NRT",289.56,0.97,"N"
"49",30.81164,27.31166,304.65,0.39,0.36,2022-05-03,3,1,"VIIRS","n","2.0NRT",289.49,0.97,"N"
"50",30.77164,27.18071,325.11,0.39,0.36,2022-05-03,3,1,"VIIRS","n","2.0NRT",290.41,1.93,"N"
"51",30.53871,28.493,323.4,0.42,0.38,2022-05-03,3,1,"VIIRS","n","2.0NRT",290.87,2.29,"N"
"52",30.85668,26.62109,305.95,0.39,0.36,2022-05-03,3,1,"VIIRS","n","2.0NRT",289.08,0.65,"N"
"53",30.77052,27.10502,334.29,0.39,0.36,2022-05-03,3,1,"VIIRS","n","2.0NRT",292.95,2.94,"N"
"54",30.76061,27.10282,334.2,0.39,0.36,2022-05-03,3,1,"VIIRS","n","2.0NRT",293.7,4.16,"N"
"55",30.75994,27.10686,299.58,0.39,0.36,2022-05-03,3,1,"VIIRS","n","2.0NRT",289.47,1.09,"N"
"56",30.75487,26.97296,304.06,0.39,0.36,2022-05-03,3,1,"VIIRS","n","2.0NRT",289.26,0.99,"N"
"57",29.8062,32.09164,321.13,0.42,0.45,2022-05-03,3,1,"VIIRS","n","2.0NRT",296.58,3.38,"N"
"58",29.80708,32.08736,311.02,0.42,0.45,2022-05-03,3,1,"VIIRS","n","2.0NRT",292.02,1.8,"N"
"59",30.82608,26.47083,304.4,0.39,0.36,2022-05-03,3,1,"VIIRS","n","2.0NRT",289.51,0.43,"N"
"60",29.76828,32.21346,306.47,0.43,0.46,2022-05-03,3,1,"VIIRS","n","2.0NRT",293.49,1.18,"N"
"61",29.82047,31.31082,304.89,0.57,0.43,2022-05-03,3,1,"VIIRS","n","2.0NRT",292.78,1.5,"N"
"62",30.6723,26.36899,309.46,0.38,0.36,2022-05-03,3,1,"VIIRS","n","2.0NRT",289.71,0.81,"N"
"63",30.02731,29.93335,328.86,0.49,0.4,2022-05-03,3,1,"VIIRS","n","2.0NRT",291.1,3.15,"N"
"64",30.02831,29.93115,303.93,0.49,0.4,2022-05-03,3,1,"VIIRS","n","2.0NRT",290.07,1.33,"N"
"65",30.02739,29.9361,316.6,0.49,0.4,2022-05-03,3,1,"VIIRS","n","2.0NRT",290.58,1.63,"N"
"66",30.37773,27.23176,298.92,0.39,0.37,2022-05-03,3,1,"VIIRS","n","2.0NRT",288.26,0.2,"N"
"67",30.53368,26.08306,335.76,0.38,0.36,2022-05-03,3,1,"VIIRS","n","2.0NRT",291.44,3.16,"N"
"68",30.53242,26.09099,318.27,0.38,0.36,2022-05-03,3,1,"VIIRS","n","2.0NRT",289.76,1.78,"N"
"69",31.95927,11.14381,295.79,0.69,0.74,2022-05-03,3,1,"VIIRS","n","2.0NRT",285.37,0.63,"N"
"70",30.48306,25.84062,313.36,0.38,0.36,2022-05-03,3,1,"VIIRS","n","2.0NRT",288.89,1.32,"N"
"71",29.8577,28.52584,305.43,0.43,0.38,2022-05-03,3,1,"VIIRS","n","2.0NRT",292.5,0.66,"N"
"72",29.74323,28.77251,302.19,0.44,0.38,2022-05-03,3,1,"VIIRS","n","2.0NRT",291.38,0.41,"N"
"73",29.8506,27.94912,321.84,0.41,0.37,2022-05-03,3,1,"VIIRS","n","2.0NRT",293.26,1.9,"N"
"74",30.89628,20.08235,331.17,0.4,0.44,2022-05-03,3,1,"VIIRS","n","2.0NRT",286.43,2.66,"N"
"75",30.89582,20.08653,321.73,0.4,0.44,2022-05-03,3,1,"VIIRS","n","2.0NRT",286.92,2.66,"N"
"76",28.72932,32.81975,305.57,0.49,0.48,2022-05-03,3,1,"VIIRS","n","2.0NRT",290.1,0.65,"N"
"77",29.0494,31.17335,310.74,0.39,0.44,2022-05-03,3,1,"VIIRS","n","2.0NRT",295.17,0.82,"N"
"78",29.01874,31.20193,323.63,0.39,0.44,2022-05-03,3,1,"VIIRS","n","2.0NRT",297.62,2.66,"N"
"79",29.0148,31.20092,311.11,0.39,0.44,2022-05-03,3,1,"VIIRS","n","2.0NRT",296.06,1.09,"N"
"80",28.92514,31.08098,304.82,0.38,0.44,2022-05-03,3,1,"VIIRS","n","2.0NRT",294.25,0.46,"N"
"81",28.9225,31.08061,307.74,0.39,0.44,2022-05-03,3,1,"VIIRS","n","2.0NRT",294.02,0.73,"N"
"82",30.40817,19.59806,307.31,0.42,0.45,2022-05-03,3,1,"VIIRS","n","2.0NRT",286.51,1.19,"N"
"83",30.40261,19.61068,327.37,0.42,0.45,2022-05-03,3,1,"VIIRS","n","2.0NRT",286.7,2.49,"N"
"84",28.11599,33.28926,303.26,0.53,0.5,2022-05-03,3,1,"VIIRS","n","2.0NRT",289.88,0.68,"N"
"85",26.88329,37.28933,298.74,0.5,0.65,2022-05-03,3,1,"VIIRS","n","2.0NRT",270.43,1.18,"N"
"86",29.71451,19.71617,306.47,0.4,0.45,2022-05-03,3,1,"VIIRS","n","2.0NRT",286.62,0.8,"N"
"87",26.87926,37.2902,299.62,0.5,0.65,2022-05-03,3,1,"VIIRS","n","2.0NRT",269.73,3.02,"N"
"88",29.71087,19.71138,300.88,0.4,0.45,2022-05-03,3,1,"VIIRS","n","2.0NRT",286.05,1.35,"N"
"89",29.71042,19.71556,315.07,0.4,0.45,2022-05-03,3,1,"VIIRS","n","2.0NRT",286.86,1.35,"N"
"90",29.71158,19.71323,334.75,0.4,0.45,2022-05-03,3,1,"VIIRS","n","2.0NRT",287.45,2.93,"N"
"91",29.25459,21.55051,298.96,0.48,0.4,2022-05-03,3,1,"VIIRS","n","2.0NRT",287.58,0.6,"N"
"92",28.97723,17.46743,305.84,0.54,0.51,2022-05-03,3,1,"VIIRS","n","2.0NRT",283.73,1.57,"N"
"93",28.71382,21.38113,301.04,0.49,0.4,2022-05-03,3,1,"VIIRS","n","2.0NRT",285.22,0.4,"N"
"94",28.91107,19.77653,312.38,0.39,0.44,2022-05-03,3,1,"VIIRS","n","2.0NRT",286.81,1.65,"N"
"95",28.71177,21.45638,301.87,0.48,0.4,2022-05-03,3,1,"VIIRS","n","2.0NRT",287.5,0.54,"N"
"96",29.07228,19.06288,310.66,0.43,0.46,2022-05-03,3,1,"VIIRS","n","2.0NRT",286.15,1.06,"N"
"97",28.87183,21.22497,299.57,0.5,0.41,2022-05-03,3,1,"VIIRS","n","2.0NRT",284.34,1.1,"N"
"98",28.87248,21.2199,307.17,0.5,0.41,2022-05-03,3,1,"VIIRS","n","2.0NRT",285.64,1.35,"N"
"99",28.90613,20.952,328.85,0.51,0.41,2022-05-03,3,1,"VIIRS","n","2.0NRT",286.44,14.33,"N"
