"","latitude","longitude","brightness","scan","track","acq_date","acq_time","satellite","instrument","confidence","version","bright_t31","frp","daynight"
"1",66.96297,75.42665,327.31,0.61,0.71,2022-03-08,37,1,"VIIRS","n","2.0NRT",240.46,6.01,"N"
"2",66.96798,75.42027,321.85,0.61,0.71,2022-03-08,37,1,"VIIRS","n","2.0NRT",238.15,5.51,"N"
"3",66.96602,75.42392,354.1,0.61,0.71,2022-03-08,37,1,"VIIRS","n","2.0NRT",241.23,7.86,"N"
"4",67.55904,83.21788,334.5,0.67,0.74,2022-03-08,37,1,"VIIRS","n","2.0NRT",241.52,5.3,"N"
"5",70.99507,74.77723,336.51,0.33,0.56,2022-03-08,37,1,"VIIRS","n","2.0NRT",245.96,2.77,"N"
"6",70.9945,74.7673,347.96,0.33,0.56,2022-03-08,37,1,"VIIRS","n","2.0NRT",243.47,3.64,"N"
"7",66.20103,77.23205,348.44,0.71,0.75,2022-03-08,37,1,"VIIRS","n","2.0NRT",235.45,11.92,"N"
"8",66.9585,75.54596,367,0.61,0.71,2022-03-08,37,1,"VIIRS","h","2.0NRT",253.07,41.44,"N"
"9",66.95343,75.5523,332.06,0.61,0.71,2022-03-08,37,1,"VIIRS","n","2.0NRT",246.86,41.44,"N"
"10",66.19502,77.23882,353.14,0.72,0.75,2022-03-08,37,1,"VIIRS","n","2.0NRT",238.31,11.92,"N"
"11",66.19587,77.23738,367,0.72,0.75,2022-03-08,37,1,"VIIRS","h","2.0NRT",240.07,24.22,"N"
"12",66.21057,77.23965,332.77,0.71,0.75,2022-03-08,37,1,"VIIRS","n","2.0NRT",234.88,7.06,"N"
"13",70.88773,74.57825,341.13,0.34,0.56,2022-03-08,37,1,"VIIRS","n","2.0NRT",246.08,2.99,"N"
"14",66.75353,77.26801,367,0.66,0.73,2022-03-08,37,1,"VIIRS","h","2.0NRT",244.56,16.93,"N"
"15",66.20982,77.24118,340.23,0.71,0.75,2022-03-08,37,1,"VIIRS","n","2.0NRT",235.59,6.62,"N"
"16",66.67605,77.28274,321.1,0.67,0.73,2022-03-08,37,1,"VIIRS","n","2.0NRT",240.38,3.18,"N"
"17",70.88882,74.5842,346.74,0.34,0.56,2022-03-08,37,1,"VIIRS","n","2.0NRT",246.83,3.24,"N"
"18",66.75135,77.26118,367,0.66,0.73,2022-03-08,37,1,"VIIRS","h","2.0NRT",244.59,17.81,"N"
"19",70.84199,74.25789,367,0.34,0.56,2022-03-08,37,1,"VIIRS","h","2.0NRT",248.31,7.32,"N"
"20",68.5701,80.31422,347.8,0.54,0.68,2022-03-08,37,1,"VIIRS","n","2.0NRT",238.3,5.35,"N"
"21",67.84258,80.21971,335.06,0.6,0.71,2022-03-08,37,1,"VIIRS","n","2.0NRT",237.62,6.63,"N"
"22",66.66616,80.45896,367,0.72,0.76,2022-03-08,37,1,"VIIRS","h","2.0NRT",240.12,12.72,"N"
"23",66.92807,80.79514,323.48,0.7,0.75,2022-03-08,37,1,"VIIRS","n","2.0NRT",239.49,3.62,"N"
"24",66.66388,80.46168,340.42,0.72,0.76,2022-03-08,37,1,"VIIRS","n","2.0NRT",239.73,9.43,"N"
"25",66.67006,80.4556,320.59,0.72,0.76,2022-03-08,37,1,"VIIRS","n","2.0NRT",236.96,7.46,"N"
"26",68.57215,80.31493,367,0.54,0.68,2022-03-08,37,1,"VIIRS","h","2.0NRT",239.26,13.46,"N"
"27",67.83955,80.2243,326.14,0.6,0.71,2022-03-08,37,1,"VIIRS","n","2.0NRT",239.6,6.21,"N"
"28",67.27753,83.21383,321.12,0.7,0.75,2022-03-08,37,1,"VIIRS","n","2.0NRT",235.85,3.36,"N"
"29",67.28167,83.03603,324.64,0.7,0.75,2022-03-08,37,1,"VIIRS","n","2.0NRT",240.04,3.16,"N"
"30",68.57244,80.3302,341.54,0.54,0.68,2022-03-08,37,1,"VIIRS","n","2.0NRT",238.81,5.35,"N"
"31",68.41404,83.62511,352.53,0.59,0.7,2022-03-08,37,1,"VIIRS","n","2.0NRT",248.58,26.62,"N"
"32",67.59431,83.24317,329.23,0.67,0.73,2022-03-08,37,1,"VIIRS","n","2.0NRT",238.95,3.76,"N"
"33",68.61649,57.96458,338.75,0.54,0.51,2022-03-08,39,1,"VIIRS","n","2.0NRT",254.6,8.02,"N"
"34",66.19865,70.98679,354.49,0.6,0.7,2022-03-08,39,1,"VIIRS","n","2.0NRT",241.2,12.61,"N"
"35",66.2019,71.00082,355.98,0.6,0.7,2022-03-08,39,1,"VIIRS","n","2.0NRT",246.72,12.61,"N"
"36",66.19688,70.99332,327.39,0.6,0.7,2022-03-08,39,1,"VIIRS","n","2.0NRT",243.05,14.93,"N"
"37",66.20152,70.98656,367,0.6,0.7,2022-03-08,39,1,"VIIRS","h","2.0NRT",244.89,14.93,"N"
"38",61.88474,55.10973,349.9,0.52,0.67,2022-03-08,41,1,"VIIRS","n","2.0NRT",247.65,15.97,"N"
"39",61.88794,55.10272,367,0.52,0.67,2022-03-08,41,1,"VIIRS","h","2.0NRT",240.78,15.97,"N"
"40",60.61023,16.79481,301.29,0.54,0.42,2022-03-08,43,1,"VIIRS","n","2.0NRT",270.57,1.44,"N"
"41",59.0956,9.58313,328.01,0.61,0.53,2022-03-08,43,1,"VIIRS","n","2.0NRT",270.54,4.73,"N"
"42",60.61007,16.79168,299,0.55,0.42,2022-03-08,43,1,"VIIRS","n","2.0NRT",270.41,1.29,"N"
"43",51.03049,2.26938,313.94,0.54,0.68,2022-03-08,45,1,"VIIRS","n","2.0NRT",273.54,2.16,"N"
"44",51.04307,2.29327,307.88,0.54,0.68,2022-03-08,45,1,"VIIRS","n","2.0NRT",274.9,1.38,"N"
"45",51.03677,2.28528,305.8,0.54,0.68,2022-03-08,45,1,"VIIRS","n","2.0NRT",273.2,1.38,"N"
"46",49.78288,18.318,299,0.39,0.36,2022-03-08,45,1,"VIIRS","n","2.0NRT",269.97,0.68,"N"
"47",48.61127,21.19188,295.07,0.39,0.37,2022-03-08,45,1,"VIIRS","n","2.0NRT",273.05,1.21,"N"
"48",48.60656,21.17885,324.52,0.39,0.37,2022-03-08,45,1,"VIIRS","n","2.0NRT",272.4,2.35,"N"
"49",49.95632,9.76565,304.6,0.5,0.49,2022-03-08,45,1,"VIIRS","n","2.0NRT",269.71,1.13,"N"
"50",48.61036,21.19711,297.88,0.39,0.37,2022-03-08,45,1,"VIIRS","n","2.0NRT",271.62,0.97,"N"
"51",50.03856,18.4846,298.63,0.39,0.36,2022-03-08,45,1,"VIIRS","n","2.0NRT",272.24,0.61,"N"
"52",51.04559,2.29053,321.9,0.54,0.68,2022-03-08,45,1,"VIIRS","n","2.0NRT",275.1,2.71,"N"
"53",51.0456,2.2985,310.43,0.54,0.68,2022-03-08,45,1,"VIIRS","n","2.0NRT",273.97,2.71,"N"
"54",51.03295,2.28253,304.86,0.54,0.68,2022-03-08,45,1,"VIIRS","n","2.0NRT",273.39,2.21,"N"
"55",51.02659,2.26656,311.52,0.54,0.68,2022-03-08,45,1,"VIIRS","n","2.0NRT",271.85,1.88,"N"
"56",51.17244,3.81214,304.43,0.47,0.64,2022-03-08,45,1,"VIIRS","n","2.0NRT",272.59,6.59,"N"
"57",51.16651,3.81188,337.74,0.47,0.64,2022-03-08,45,1,"VIIRS","n","2.0NRT",273.24,3.43,"N"
"58",51.17252,3.80537,350.81,0.47,0.64,2022-03-08,45,1,"VIIRS","n","2.0NRT",277.02,5.72,"N"
"59",52.16022,10.39574,297.39,0.49,0.49,2022-03-08,45,1,"VIIRS","n","2.0NRT",275.53,1.19,"N"
"60",49.21565,16.77443,309.16,0.41,0.37,2022-03-08,45,1,"VIIRS","n","2.0NRT",272.25,1.5,"N"
"61",48.60002,21.17627,295.1,0.39,0.37,2022-03-08,45,1,"VIIRS","n","2.0NRT",267.17,0.5,"N"
"62",49.95496,9.76812,299.12,0.5,0.49,2022-03-08,45,1,"VIIRS","n","2.0NRT",269.32,1.2,"N"
"63",52.15928,10.41024,305.28,0.49,0.49,2022-03-08,45,1,"VIIRS","n","2.0NRT",270.72,2.34,"N"
"64",51.36361,6.71193,302.92,0.35,0.57,2022-03-08,45,1,"VIIRS","n","2.0NRT",272.01,7.41,"N"
"65",51.29976,7.00876,321.85,0.34,0.56,2022-03-08,45,1,"VIIRS","n","2.0NRT",274.26,1.91,"N"
"66",51.17846,3.80551,328.49,0.47,0.64,2022-03-08,45,1,"VIIRS","n","2.0NRT",273.2,5.72,"N"
"67",52.15527,10.40221,345.39,0.49,0.49,2022-03-08,45,1,"VIIRS","n","2.0NRT",276.48,9.49,"N"
"68",51.36905,6.70731,349.84,0.35,0.57,2022-03-08,45,1,"VIIRS","n","2.0NRT",284.23,7.13,"N"
"69",51.36381,6.70683,317.31,0.35,0.57,2022-03-08,45,1,"VIIRS","n","2.0NRT",273.35,7.13,"N"
"70",51.42531,6.73925,310.22,0.35,0.56,2022-03-08,45,1,"VIIRS","n","2.0NRT",273.86,1.69,"N"
