"","latitude","longitude","brightness","scan","track","acq_date","acq_time","satellite","instrument","confidence","version","bright_t31","frp","daynight"
"1",11.02167,23.71774,328.41,0.39,0.36,2022-03-11,0,1,"VIIRS","n","2.0NRT",293.78,1.6,"N"
"2",10.86517,24.82303,326.77,0.42,0.38,2022-03-11,0,1,"VIIRS","n","2.0NRT",295.41,3.28,"N"
"3",11.0211,23.7213,307.94,0.39,0.36,2022-03-11,0,1,"VIIRS","n","2.0NRT",292.89,1.6,"N"
"4",11.04093,23.74646,305.68,0.39,0.36,2022-03-11,0,1,"VIIRS","n","2.0NRT",293.06,0.98,"N"
"5",10.86174,24.82246,312.62,0.42,0.38,2022-03-11,0,1,"VIIRS","n","2.0NRT",295.46,1.62,"N"
"6",10.86111,24.82626,310.67,0.42,0.38,2022-03-11,0,1,"VIIRS","n","2.0NRT",295.55,1.2,"N"
"7",11.036,23.7347,320.56,0.39,0.36,2022-03-11,0,1,"VIIRS","n","2.0NRT",293.96,2.36,"N"
"8",11.02442,23.72185,325.38,0.39,0.36,2022-03-11,0,1,"VIIRS","n","2.0NRT",294.1,3.04,"N"
"9",11.03325,23.7306,337,0.39,0.36,2022-03-11,0,1,"VIIRS","n","2.0NRT",295.35,3.72,"N"
"10",11.03267,23.73416,305.92,0.39,0.36,2022-03-11,0,1,"VIIRS","n","2.0NRT",293.17,1.61,"N"
"11",10.85551,24.8175,307.43,0.42,0.38,2022-03-11,0,1,"VIIRS","n","2.0NRT",295.29,1.2,"N"
"12",10.85488,24.8213,317.52,0.42,0.38,2022-03-11,0,1,"VIIRS","n","2.0NRT",295.92,1.2,"N"
"13",10.85831,24.82188,324.74,0.42,0.38,2022-03-11,0,1,"VIIRS","n","2.0NRT",295.81,1.62,"N"
"14",10.85894,24.81808,315.48,0.42,0.38,2022-03-11,0,1,"VIIRS","n","2.0NRT",295.57,1.62,"N"
"15",10.85768,24.82568,308.36,0.42,0.38,2022-03-11,0,1,"VIIRS","n","2.0NRT",295.08,1.2,"N"
"16",10.86642,24.81544,305.56,0.42,0.38,2022-03-11,0,1,"VIIRS","n","2.0NRT",294.39,1.28,"N"
"17",11.04758,23.74756,316.87,0.39,0.36,2022-03-11,0,1,"VIIRS","n","2.0NRT",294.1,1.17,"N"
"18",11.04425,23.74701,312.66,0.39,0.36,2022-03-11,0,1,"VIIRS","n","2.0NRT",293.48,0.98,"N"
"19",10.87203,24.82419,342.59,0.42,0.38,2022-03-11,0,1,"VIIRS","n","2.0NRT",297.33,4.13,"N"
"20",10.8686,24.82361,339.2,0.42,0.38,2022-03-11,0,1,"VIIRS","n","2.0NRT",296.26,3.28,"N"
"21",10.1392,29.16532,305.96,0.5,0.49,2022-03-11,0,1,"VIIRS","n","2.0NRT",290.16,0.64,"N"
"22",11.0509,23.74811,313.02,0.39,0.36,2022-03-11,0,1,"VIIRS","n","2.0NRT",293.91,1.17,"N"
"23",11.05033,23.75167,306.82,0.39,0.36,2022-03-11,0,1,"VIIRS","n","2.0NRT",293.58,1.91,"N"
"24",10.87265,24.82039,323.82,0.42,0.38,2022-03-11,0,1,"VIIRS","n","2.0NRT",295.3,4.13,"N"
"25",11.52936,21.32293,306.48,0.4,0.37,2022-03-11,0,1,"VIIRS","n","2.0NRT",292.15,2.79,"N"
"26",10.85293,25.42082,305.82,0.44,0.39,2022-03-11,0,1,"VIIRS","n","2.0NRT",294.73,0.67,"N"
"27",10.14364,29.16612,311.41,0.5,0.49,2022-03-11,0,1,"VIIRS","n","2.0NRT",290.53,1.18,"N"
"28",11.31982,35.50449,303.49,0.64,0.72,2022-03-11,0,1,"VIIRS","n","2.0NRT",291.06,1.57,"N"
"29",10.22802,36.50482,300.09,0.78,0.78,2022-03-11,0,1,"VIIRS","n","2.0NRT",286.39,1.78,"N"
"30",10.41186,35.50354,327.57,0.66,0.73,2022-03-11,0,1,"VIIRS","n","2.0NRT",290.66,4.53,"N"
"31",11.44755,26.78722,309.08,0.51,0.41,2022-03-11,0,1,"VIIRS","n","2.0NRT",293.26,1.24,"N"
"32",11.54002,21.32086,332.41,0.4,0.37,2022-03-11,0,1,"VIIRS","n","2.0NRT",293.05,2.56,"N"
"33",11.52991,21.31927,326.46,0.4,0.37,2022-03-11,0,1,"VIIRS","n","2.0NRT",293.11,2.19,"N"
"34",11.53891,21.32817,310.26,0.4,0.37,2022-03-11,0,1,"VIIRS","n","2.0NRT",291.85,1.22,"N"
"35",11.53665,21.32033,321.25,0.4,0.37,2022-03-11,0,1,"VIIRS","n","2.0NRT",292.21,2.56,"N"
"36",11.53328,21.3198,313.78,0.4,0.37,2022-03-11,0,1,"VIIRS","n","2.0NRT",292.35,2.19,"N"
"37",11.5361,21.32399,312.66,0.4,0.37,2022-03-11,0,1,"VIIRS","n","2.0NRT",292.12,1.22,"N"
"38",11.53273,21.32346,334.62,0.4,0.37,2022-03-11,0,1,"VIIRS","n","2.0NRT",294.45,2.79,"N"
"39",11.53554,21.32764,314.35,0.4,0.37,2022-03-11,0,1,"VIIRS","n","2.0NRT",291.96,1.22,"N"
"40",10.83075,30.04366,308.29,0.55,0.51,2022-03-11,0,1,"VIIRS","n","2.0NRT",293.53,2.13,"N"
"41",12.89991,14.01082,297.49,0.36,0.57,2022-03-11,0,1,"VIIRS","n","2.0NRT",282.67,0.76,"N"
"42",9.30146,34.91087,295.84,0.63,0.72,2022-03-11,0,1,"VIIRS","n","2.0NRT",283.07,1.35,"N"
"43",9.30279,34.90981,296.03,0.63,0.72,2022-03-11,0,1,"VIIRS","n","2.0NRT",283.05,0.71,"N"
"44",12.89949,14.01417,309.02,0.36,0.57,2022-03-11,0,1,"VIIRS","n","2.0NRT",283.31,1.32,"N"
"45",9.6345,33.64811,303.26,0.51,0.66,2022-03-11,0,1,"VIIRS","n","2.0NRT",288.24,1.24,"N"
"46",9.62761,33.6515,318.79,0.51,0.66,2022-03-11,0,1,"VIIRS","n","2.0NRT",289.76,2.53,"N"
"47",9.62849,33.64694,302.07,0.51,0.66,2022-03-11,0,1,"VIIRS","n","2.0NRT",288.48,1.24,"N"
"48",11.04377,28.49966,324.17,0.43,0.46,2022-03-11,0,1,"VIIRS","n","2.0NRT",296.03,1.82,"N"
"49",13.26853,14.00079,299.75,0.37,0.58,2022-03-11,0,1,"VIIRS","n","2.0NRT",279.48,0.94,"N"
"50",9.3653,36.07884,313.95,0.76,0.77,2022-03-11,0,1,"VIIRS","n","2.0NRT",287.43,2.8,"N"
"51",9.4146,35.69078,300.19,0.71,0.75,2022-03-11,0,1,"VIIRS","n","2.0NRT",285.81,1.75,"N"
"52",13.26812,14.00419,306.47,0.37,0.58,2022-03-11,0,1,"VIIRS","n","2.0NRT",279.68,0.94,"N"
"53",13.2628,14.00349,302.34,0.37,0.58,2022-03-11,0,1,"VIIRS","n","2.0NRT",279.74,0.65,"N"
"54",13.26772,14.00758,302.09,0.37,0.58,2022-03-11,0,1,"VIIRS","n","2.0NRT",279.67,1.21,"N"
"55",13.2632,14.00009,297.92,0.37,0.58,2022-03-11,0,1,"VIIRS","n","2.0NRT",278.94,0.65,"N"
"56",11.21678,31.33051,311.2,0.33,0.55,2022-03-11,0,1,"VIIRS","n","2.0NRT",282.68,0.62,"N"
"57",13.47035,14.40718,297.51,0.35,0.56,2022-03-11,0,1,"VIIRS","n","2.0NRT",278.88,0.56,"N"
"58",10.8421,30.30583,312.12,0.58,0.52,2022-03-11,0,1,"VIIRS","n","2.0NRT",291.17,1.72,"N"
"59",10.83731,30.30525,306.12,0.58,0.52,2022-03-11,0,1,"VIIRS","n","2.0NRT",290.37,1.72,"N"
"60",10.84177,30.30377,306.64,0.58,0.52,2022-03-11,0,1,"VIIRS","n","2.0NRT",290.5,0.98,"N"
"61",10.837,30.30307,306.16,0.58,0.52,2022-03-11,0,1,"VIIRS","n","2.0NRT",290.17,0.98,"N"
"62",10.84654,30.30445,306.82,0.58,0.52,2022-03-11,0,1,"VIIRS","n","2.0NRT",290.76,1.4,"N"
"63",10.84272,30.29846,303.85,0.58,0.52,2022-03-11,0,1,"VIIRS","n","2.0NRT",290.35,0.98,"N"
"64",10.12561,34.95841,305.61,0.62,0.71,2022-03-11,0,1,"VIIRS","n","2.0NRT",280.1,0.99,"N"
"65",11.32338,28.47231,307.57,0.43,0.46,2022-03-11,0,1,"VIIRS","n","2.0NRT",295.15,0.85,"N"
"66",10.87881,30.31915,304.54,0.58,0.52,2022-03-11,0,1,"VIIRS","n","2.0NRT",289.49,0.98,"N"
"67",13.46437,14.41291,300.11,0.35,0.56,2022-03-11,0,1,"VIIRS","n","2.0NRT",280.58,0.63,"N"
"68",13.46996,14.41037,307.01,0.35,0.56,2022-03-11,0,1,"VIIRS","n","2.0NRT",280.36,0.63,"N"
"69",13.46957,14.41358,296.39,0.35,0.56,2022-03-11,0,1,"VIIRS","n","2.0NRT",281.23,0.63,"N"
"70",13.46477,14.40969,304.18,0.35,0.56,2022-03-11,0,1,"VIIRS","n","2.0NRT",279.39,0.63,"N"
"71",13.46516,14.40649,297.25,0.35,0.56,2022-03-11,0,1,"VIIRS","n","2.0NRT",277.66,0.56,"N"
"72",12.0377,24.97565,307.94,0.42,0.37,2022-03-11,0,1,"VIIRS","n","2.0NRT",293.27,0.75,"N"
"73",11.76826,26.50887,313.82,0.49,0.4,2022-03-11,0,1,"VIIRS","n","2.0NRT",294.82,2.15,"N"
"74",10.85566,33.13408,307.62,0.45,0.63,2022-03-11,0,1,"VIIRS","n","2.0NRT",292.88,2.37,"N"
"75",11.30699,30.1568,305.9,0.55,0.51,2022-03-11,0,1,"VIIRS","n","2.0NRT",292.36,0.93,"N"
"76",11.6033,28.24094,306.11,0.41,0.45,2022-03-11,0,1,"VIIRS","n","2.0NRT",293.58,0.45,"N"
"77",11.30234,30.15596,306.02,0.55,0.51,2022-03-11,0,1,"VIIRS","n","2.0NRT",292.5,1.08,"N"
"78",11.06661,31.45083,308.75,0.34,0.56,2022-03-11,0,1,"VIIRS","n","2.0NRT",278.24,1.24,"N"
"79",11.99504,26.07875,304.76,0.46,0.39,2022-03-11,0,1,"VIIRS","n","2.0NRT",293.97,1.33,"N"
"80",11.06402,31.45113,306.12,0.34,0.56,2022-03-11,0,1,"VIIRS","n","2.0NRT",278.8,0.64,"N"
"81",10.41491,35.50173,308.9,0.66,0.73,2022-03-11,0,1,"VIIRS","n","2.0NRT",289.62,2.69,"N"
"82",11.30549,30.15338,306.25,0.55,0.51,2022-03-11,0,1,"VIIRS","n","2.0NRT",292.37,1.16,"N"
"83",11.30457,30.15831,308.26,0.55,0.51,2022-03-11,0,1,"VIIRS","n","2.0NRT",292.94,1.16,"N"
"84",10.41373,35.50773,315.34,0.66,0.73,2022-03-11,0,1,"VIIRS","n","2.0NRT",290.18,2.69,"N"
"85",11.02817,32.03472,311.85,0.37,0.58,2022-03-11,0,1,"VIIRS","n","2.0NRT",280.31,0.9,"N"
"86",11.07089,31.44283,295.58,0.34,0.56,2022-03-11,0,1,"VIIRS","n","2.0NRT",273.81,0.44,"N"
"87",11.06911,31.4521,299.79,0.34,0.56,2022-03-11,0,1,"VIIRS","n","2.0NRT",275.63,0.64,"N"
"88",11.18231,33.63599,313.34,0.48,0.65,2022-03-11,0,1,"VIIRS","n","2.0NRT",293.22,7.53,"N"
"89",12.21847,27.93002,313.25,0.38,0.43,2022-03-11,0,1,"VIIRS","n","2.0NRT",293.38,1.17,"N"
"90",10.52798,35.36941,312.6,0.65,0.73,2022-03-11,0,1,"VIIRS","n","2.0NRT",289.81,3.05,"N"
"91",11.23439,35.8891,312.05,0.68,0.74,2022-03-11,0,1,"VIIRS","n","2.0NRT",291.54,2.86,"N"
"92",11.60741,29.46097,307.93,0.49,0.49,2022-03-11,0,1,"VIIRS","n","2.0NRT",293.23,2.87,"N"
"93",12.89462,21.85554,328.13,0.4,0.37,2022-03-11,0,1,"VIIRS","n","2.0NRT",292.02,1.68,"N"
"94",10.23459,36.50846,309.82,0.78,0.78,2022-03-11,0,1,"VIIRS","n","2.0NRT",287.3,1.78,"N"
"95",10.22941,36.49804,300.52,0.78,0.78,2022-03-11,0,1,"VIIRS","n","2.0NRT",286.97,1.78,"N"
"96",12.07616,26.90853,317.06,0.5,0.41,2022-03-11,0,1,"VIIRS","n","2.0NRT",293.14,1.77,"N"
"97",11.60662,29.46538,335.19,0.49,0.49,2022-03-11,0,1,"VIIRS","n","2.0NRT",294.81,2.87,"N"
"98",10.94891,33.04896,309.08,0.44,0.62,2022-03-11,0,1,"VIIRS","n","2.0NRT",292.87,2.2,"N"
"99",10.61376,34.73364,313.87,0.58,0.7,2022-03-11,0,1,"VIIRS","n","2.0NRT",289.31,1.58,"N"
"100",10.72661,35.84739,307.85,0.69,0.74,2022-03-11,0,1,"VIIRS","n","2.0NRT",289.97,2.66,"N"
