"","latitude","longitude","brightness","scan","track","acq_date","acq_time","satellite","instrument","confidence","version","bright_t31","frp","daynight"
"1",55.16346,21.25754,297.29,0.53,0.5,2022-04-22,1,1,"VIIRS","n","2.0NRT",279.55,1.44,"N"
"2",61.48548,38.96416,309.86,0.39,0.36,2022-04-22,1,1,"VIIRS","n","2.0NRT",268.85,0.65,"N"
"3",61.06113,42.18858,296.94,0.42,0.38,2022-04-22,1,1,"VIIRS","n","2.0NRT",268.78,0.54,"N"
"4",57.9166,56.11257,301.53,0.43,0.62,2022-04-22,1,1,"VIIRS","n","2.0NRT",266.71,1.24,"N"
"5",58.32354,56.65104,306.92,0.43,0.62,2022-04-22,1,1,"VIIRS","n","2.0NRT",265.89,3.73,"N"
"6",58.32137,56.65694,333.87,0.43,0.62,2022-04-22,1,1,"VIIRS","n","2.0NRT",267.33,2.31,"N"
"7",58.32606,56.66313,300.28,0.43,0.62,2022-04-22,1,1,"VIIRS","n","2.0NRT",266.15,2.31,"N"
"8",56.82869,55.81187,297.1,0.46,0.64,2022-04-22,1,1,"VIIRS","n","2.0NRT",266.15,0.54,"N"
"9",56.48421,56.23135,295.56,0.49,0.65,2022-04-22,1,1,"VIIRS","n","2.0NRT",266.58,0.9,"N"
"10",55.08076,59.00305,301.1,0.69,0.75,2022-04-22,1,1,"VIIRS","n","2.0NRT",269.63,1.6,"N"
"11",55.07527,58.98969,303.95,0.69,0.75,2022-04-22,1,1,"VIIRS","n","2.0NRT",270.98,3.55,"N"
"12",56.4023,55.56221,300.54,0.48,0.64,2022-04-22,1,1,"VIIRS","n","2.0NRT",264.3,0.52,"N"
"13",59.67786,43.48406,295.13,0.47,0.4,2022-04-22,1,1,"VIIRS","n","2.0NRT",267.48,0.5,"N"
"14",59.67489,43.3886,295.92,0.47,0.4,2022-04-22,1,1,"VIIRS","n","2.0NRT",267.54,0.57,"N"
"15",57.4774,31.65473,296.36,0.41,0.37,2022-04-22,1,1,"VIIRS","n","2.0NRT",274.39,0.61,"N"
"16",57.58436,29.07615,299.55,0.46,0.39,2022-04-22,1,1,"VIIRS","n","2.0NRT",272.08,0.82,"N"
"17",57.71284,18.80037,297.82,0.35,0.57,2022-04-22,1,1,"VIIRS","n","2.0NRT",275.89,1.01,"N"
"18",57.06252,9.97766,300.53,0.74,0.76,2022-04-22,1,1,"VIIRS","n","2.0NRT",280.03,1.87,"N"
"19",55.74619,26.55322,303.77,0.52,0.42,2022-04-22,1,1,"VIIRS","n","2.0NRT",276.07,1.39,"N"
"20",55.51061,28.56579,305.69,0.45,0.39,2022-04-22,1,1,"VIIRS","n","2.0NRT",274.37,1.26,"N"
"21",55.16048,21.2628,315.21,0.53,0.5,2022-04-22,1,1,"VIIRS","n","2.0NRT",277.7,1.91,"N"
"22",61.48233,38.96181,297.63,0.39,0.36,2022-04-22,1,1,"VIIRS","n","2.0NRT",268.31,0.66,"N"
"23",51.26007,37.76141,298.65,0.49,0.41,2022-04-22,1,1,"VIIRS","n","2.0NRT",277.3,1.07,"N"
"24",51.25831,37.76009,296.29,0.49,0.41,2022-04-22,1,1,"VIIRS","n","2.0NRT",276.61,0.86,"N"
"25",53.26387,24.44702,304.31,0.38,0.44,2022-04-22,1,1,"VIIRS","n","2.0NRT",278.42,0.93,"N"
"26",53.27236,24.4432,304.16,0.39,0.44,2022-04-22,1,1,"VIIRS","n","2.0NRT",277.49,0.9,"N"
"27",52.84774,29.99395,303.34,0.4,0.37,2022-04-22,1,1,"VIIRS","n","2.0NRT",275,1.17,"N"
"28",52.84855,29.98807,310.89,0.4,0.37,2022-04-22,1,1,"VIIRS","n","2.0NRT",274.72,1.17,"N"
"29",54.62891,21.10943,314.11,0.54,0.51,2022-04-22,1,1,"VIIRS","n","2.0NRT",277.66,2.14,"N"
"30",54.64156,20.96625,315,0.54,0.51,2022-04-22,1,1,"VIIRS","n","2.0NRT",277.69,3.73,"N"
"31",54.6411,20.97466,331.99,0.54,0.51,2022-04-22,1,1,"VIIRS","n","2.0NRT",279.19,3.73,"N"
"32",54.79613,22.01159,296.18,0.5,0.49,2022-04-22,1,1,"VIIRS","n","2.0NRT",276.49,1.44,"N"
"33",54.79662,22.00381,308.13,0.5,0.49,2022-04-22,1,1,"VIIRS","n","2.0NRT",276.55,2.2,"N"
"34",51.15766,37.94188,297.08,0.5,0.41,2022-04-22,1,1,"VIIRS","n","2.0NRT",278.34,0.82,"N"
"35",53.52608,9.90049,308.12,0.76,0.77,2022-04-22,1,1,"VIIRS","n","2.0NRT",277.53,1.84,"N"
"36",51.13978,37.93207,324.68,0.5,0.41,2022-04-22,1,1,"VIIRS","n","2.0NRT",277.1,3.56,"N"
"37",53.52392,9.89284,297.25,0.76,0.77,2022-04-22,1,1,"VIIRS","n","2.0NRT",276.45,2.25,"N"
"38",52.15823,10.39558,304.55,0.73,0.76,2022-04-22,1,1,"VIIRS","n","2.0NRT",274.97,1.98,"N"
"39",51.69234,15.98009,334.36,0.42,0.61,2022-04-22,1,1,"VIIRS","n","2.0NRT",277.66,4.11,"N"
"40",51.69029,15.9787,326.76,0.42,0.61,2022-04-22,1,1,"VIIRS","n","2.0NRT",275.9,2.34,"N"
"41",51.25863,37.76819,298.05,0.49,0.41,2022-04-22,1,1,"VIIRS","n","2.0NRT",277.48,1.07,"N"
"42",54.8666,21.14557,300.39,0.54,0.51,2022-04-22,1,1,"VIIRS","n","2.0NRT",276.83,1.16,"N"
"43",54.86709,21.13709,303.53,0.54,0.51,2022-04-22,1,1,"VIIRS","n","2.0NRT",276.66,1.16,"N"
"44",54.86881,21.1425,303.72,0.54,0.51,2022-04-22,1,1,"VIIRS","n","2.0NRT",277.32,0.93,"N"
"45",53.44459,34.41615,318.75,0.39,0.36,2022-04-22,1,1,"VIIRS","n","2.0NRT",277.14,1.48,"N"
"46",52.83449,37.79182,296.27,0.46,0.39,2022-04-22,1,1,"VIIRS","n","2.0NRT",272.62,0.87,"N"
"47",52.83571,37.79232,297.8,0.46,0.39,2022-04-22,1,1,"VIIRS","n","2.0NRT",273.35,0.6,"N"
"48",54.99194,21.25488,318.37,0.53,0.5,2022-04-22,1,1,"VIIRS","n","2.0NRT",276.65,2.58,"N"
"49",55.16298,21.26604,306.15,0.53,0.5,2022-04-22,1,1,"VIIRS","n","2.0NRT",277.67,1.44,"N"
"50",48.47235,34.63187,305.04,0.44,0.39,2022-04-22,3,1,"VIIRS","n","2.0NRT",273.67,1.41,"N"
"51",41.23758,36.44415,297.13,0.49,0.48,2022-04-22,3,1,"VIIRS","n","2.0NRT",279.21,0.66,"N"
"52",41.2421,36.46453,314.12,0.49,0.48,2022-04-22,3,1,"VIIRS","n","2.0NRT",279.43,2.75,"N"
"53",45.41949,27.97938,315.84,0.39,0.36,2022-04-22,3,1,"VIIRS","n","2.0NRT",279.31,2.2,"N"
"54",45.42166,27.96459,307.88,0.39,0.36,2022-04-22,3,1,"VIIRS","n","2.0NRT",277.6,1.2,"N"
"55",45.42351,27.97543,301.73,0.39,0.36,2022-04-22,3,1,"VIIRS","n","2.0NRT",279.7,0.83,"N"
"56",48.27845,14.32672,298.54,0.48,0.65,2022-04-22,3,1,"VIIRS","n","2.0NRT",282.85,1.9,"N"
"57",48.2782,14.33984,343.27,0.48,0.65,2022-04-22,3,1,"VIIRS","n","2.0NRT",285.22,5.82,"N"
"58",48.27832,14.33329,322.38,0.48,0.65,2022-04-22,3,1,"VIIRS","n","2.0NRT",281.56,5.82,"N"
