"","latitude","longitude","bright_ti4","scan","track","acq_date","acq_time","satellite","confidence","version","bright_ti5","frp","daynight"
"1",68.39549,157.03331,344.45,0.48,0.4,"2026-08-08",50,"N20","nominal","2.0NRT",295.54,10.89,"D"
"2",68.58267,157.16272,334.47,0.47,0.4,"2026-08-08",50,"N20","nominal","2.0NRT",294.62,5.23,"D"
"3",68.36228,156.27982,347.64,0.49,0.4,"2026-08-08",50,"N20","nominal","2.0NRT",290.21,10.15,"D"
"4",68.36792,156.28403,339.75,0.49,0.4,"2026-08-08",50,"N20","nominal","2.0NRT",290.21,6.91,"D"
"5",68.37101,156.27829,337.36,0.49,0.4,"2026-08-08",50,"N20","nominal","2.0NRT",293.94,6.91,"D"
"6",68.61954,157.15126,342.7,0.47,0.4,"2026-08-08",50,"N20","nominal","2.0NRT",313.05,67.41,"D"
"7",68.43337,156.38129,328.54,0.49,0.4,"2026-08-08",50,"N20","nominal","2.0NRT",286.81,2,"D"
"8",68.45065,156.37813,327.39,0.49,0.4,"2026-08-08",50,"N20","nominal","2.0NRT",287.3,2.57,"D"
"9",68.46483,156.38063,330.16,0.49,0.4,"2026-08-08",50,"N20","nominal","2.0NRT",284.85,2.8,"D"
"10",68.46693,156.32454,328.24,0.49,0.4,"2026-08-08",50,"N20","nominal","2.0NRT",288.11,3.7,"D"
"11",68.65458,157.02211,330.32,0.47,0.4,"2026-08-08",50,"N20","nominal","2.0NRT",280.83,2.67,"D"
"12",68.32931,155.54051,329.12,0.51,0.41,"2026-08-08",50,"N20","nominal","2.0NRT",290.45,2.6,"D"
"13",68.33241,155.53456,330.32,0.51,0.41,"2026-08-08",50,"N20","nominal","2.0NRT",292.53,12.99,"D"
"14",68.37025,155.64441,340.87,0.5,0.41,"2026-08-08",50,"N20","nominal","2.0NRT",299.13,28.31,"D"
"15",68.3736,155.47612,326.14,0.51,0.41,"2026-08-08",50,"N20","nominal","2.0NRT",292.24,6.58,"D"
"16",68.40635,155.45892,327.4,0.5,0.41,"2026-08-08",50,"N20","nominal","2.0NRT",293.24,3.33,"D"
"17",68.53959,155.95625,336.14,0.49,0.4,"2026-08-08",50,"N20","nominal","2.0NRT",293.08,5.43,"D"
"18",68.41739,155.48332,328.64,0.5,0.41,"2026-08-08",50,"N20","nominal","2.0NRT",289.07,3.34,"D"
"19",68.43374,155.4213,331.85,0.5,0.41,"2026-08-08",50,"N20","nominal","2.0NRT",292.09,2.55,"D"
"20",68.62749,155.89809,352.61,0.49,0.4,"2026-08-08",50,"N20","nominal","2.0NRT",295.23,12.04,"D"
"21",68.6331,155.90218,327.55,0.49,0.4,"2026-08-08",50,"N20","nominal","2.0NRT",286.44,2.26,"D"
"22",68.62646,155.75119,327.63,0.49,0.4,"2026-08-08",50,"N20","nominal","2.0NRT",287.26,3.51,"D"
"23",68.68559,155.87573,328.96,0.49,0.4,"2026-08-08",50,"N20","nominal","2.0NRT",288.21,4.79,"D"
"24",68.56278,155.3613,337.45,0.5,0.41,"2026-08-08",50,"N20","nominal","2.0NRT",293.15,5.3,"D"
"25",68.69884,155.64885,329.84,0.49,0.4,"2026-08-08",50,"N20","nominal","2.0NRT",295.56,9.78,"D"
"26",68.65532,155.46237,331.82,0.49,0.41,"2026-08-08",50,"N20","nominal","2.0NRT",289.19,4.49,"D"
"27",68.74433,155.75502,331.1,0.49,0.4,"2026-08-08",50,"N20","nominal","2.0NRT",291.98,9.01,"D"
"28",68.68269,155.51476,338.61,0.49,0.4,"2026-08-08",50,"N20","nominal","2.0NRT",295.93,15.77,"D"
"29",68.69141,155.51289,332.27,0.49,0.4,"2026-08-08",50,"N20","nominal","2.0NRT",294.42,5.32,"D"
"30",68.66284,155.40228,346.33,0.5,0.41,"2026-08-08",50,"N20","nominal","2.0NRT",296.84,16.02,"D"
"31",68.72798,155.63741,330.61,0.49,0.4,"2026-08-08",50,"N20","nominal","2.0NRT",287.46,10.98,"D"
"32",68.72542,155.62741,344.42,0.49,0.4,"2026-08-08",50,"N20","nominal","2.0NRT",296.83,10.98,"D"
"33",68.68506,155.43468,325.79,0.49,0.41,"2026-08-08",50,"N20","nominal","2.0NRT",291.03,2.58,"D"
"34",68.73458,155.60953,325.17,0.49,0.4,"2026-08-08",50,"N20","nominal","2.0NRT",290.9,2.01,"D"
"35",68.69918,155.34642,338.37,0.5,0.41,"2026-08-08",50,"N20","nominal","2.0NRT",313.27,74.13,"D"
"36",68.69657,155.33629,333.76,0.5,0.41,"2026-08-08",50,"N20","nominal","2.0NRT",295.89,8.17,"D"
"37",68.75744,155.51982,332.48,0.49,0.4,"2026-08-08",50,"N20","nominal","2.0NRT",291.63,7.62,"D"
"38",68.75487,155.50975,340.73,0.49,0.4,"2026-08-08",50,"N20","nominal","2.0NRT",294.26,7.62,"D"
"39",68.78094,155.59416,331.01,0.49,0.4,"2026-08-08",50,"N20","nominal","2.0NRT",292.13,3.8,"D"
"40",68.78061,155.60107,331.57,0.49,0.4,"2026-08-08",50,"N20","nominal","2.0NRT",289.51,2.68,"D"
"41",68.75741,155.51114,343.7,0.49,0.4,"2026-08-08",50,"N20","nominal","2.0NRT",291.37,6.69,"D"
"42",59.1494,37.86945,331.07,0.58,0.52,"2026-08-08",102,"N20","nominal","2.0NRT",287.29,3.36,"N"
"43",59.14797,37.85582,302.33,0.58,0.52,"2026-08-08",102,"N20","nominal","2.0NRT",285.9,3.36,"N"
"44",59.14927,37.83337,309.75,0.58,0.52,"2026-08-08",102,"N20","nominal","2.0NRT",286.44,1.6,"N"
"45",59.14382,37.8509,299.25,0.58,0.52,"2026-08-08",102,"N20","nominal","2.0NRT",286.49,1,"N"
"46",59.14511,37.82851,299.03,0.58,0.52,"2026-08-08",102,"N20","nominal","2.0NRT",284.58,1.6,"N"
"47",59.1397,37.84591,298.94,0.58,0.52,"2026-08-08",102,"N20","nominal","2.0NRT",286.5,1,"N"
"48",59.12984,37.82286,300.21,0.58,0.52,"2026-08-08",102,"N20","nominal","2.0NRT",285.9,0.99,"N"
"49",59.13391,37.7916,315.42,0.58,0.52,"2026-08-08",102,"N20","nominal","2.0NRT",285.6,2.35,"N"
"50",61.03109,28.17387,297.32,0.43,0.38,"2026-08-08",102,"N20","nominal","2.0NRT",282.55,0.41,"N"
"51",57.55234,39.76122,302.52,0.39,0.59,"2026-08-08",102,"N20","nominal","2.0NRT",287.83,0.79,"N"
"52",60.52195,28.13435,295.41,0.44,0.38,"2026-08-08",102,"N20","nominal","2.0NRT",282.64,0.31,"N"
"53",57.63969,38.28472,295.34,0.34,0.56,"2026-08-08",102,"N20","nominal","2.0NRT",285.05,0.17,"N"
"54",58.61463,31.23335,297.23,0.38,0.43,"2026-08-08",102,"N20","nominal","2.0NRT",286.98,0.68,"N"
"55",54.21579,38.92376,298.12,0.49,0.65,"2026-08-08",102,"N20","nominal","2.0NRT",272.53,1.53,"N"
"56",54.21778,38.9276,298.23,0.49,0.65,"2026-08-08",102,"N20","nominal","2.0NRT",272.25,1,"N"
"57",54.94904,33.36264,299.32,0.59,0.53,"2026-08-08",102,"N20","nominal","2.0NRT",282.39,2.27,"N"
"58",54.9466,33.37085,310.76,0.59,0.53,"2026-08-08",102,"N20","nominal","2.0NRT",287.15,3.12,"N"
"59",52.56221,39.62235,305.2,0.6,0.71,"2026-08-08",102,"N20","nominal","2.0NRT",286.32,1.81,"N"
"60",52.55961,39.60901,299.03,0.6,0.71,"2026-08-08",102,"N20","nominal","2.0NRT",286.52,3.58,"N"
"61",52.55665,39.61666,310.45,0.6,0.71,"2026-08-08",102,"N20","nominal","2.0NRT",287.13,1.83,"N"
"62",52.54778,39.63961,299.46,0.61,0.71,"2026-08-08",102,"N20","nominal","2.0NRT",285.95,2.17,"N"
"63",52.54811,39.61866,299.11,0.61,0.71,"2026-08-08",102,"N20","nominal","2.0NRT",286.18,1.83,"N"
"64",52.56111,39.62172,307.82,0.61,0.71,"2026-08-08",102,"N20","nominal","2.0NRT",286.57,2.04,"N"
"65",52.5614,39.60065,299.53,0.6,0.71,"2026-08-08",102,"N20","nominal","2.0NRT",286.94,1.26,"N"
"66",52.55556,39.61599,309.1,0.61,0.71,"2026-08-08",102,"N20","nominal","2.0NRT",286.53,3.7,"N"
"67",52.54678,39.63905,299.84,0.61,0.71,"2026-08-08",102,"N20","nominal","2.0NRT",286.22,1.67,"N"
"68",52.55588,39.59487,302.32,0.6,0.71,"2026-08-08",102,"N20","nominal","2.0NRT",287.06,1.26,"N"
"69",52.54707,39.618,299.22,0.61,0.71,"2026-08-08",102,"N20","nominal","2.0NRT",285.71,2.78,"N"
"70",52.53568,39.62756,324.92,0.61,0.71,"2026-08-08",102,"N20","nominal","2.0NRT",286.62,4.87,"N"
"71",52.55608,39.57408,303.88,0.6,0.71,"2026-08-08",102,"N20","nominal","2.0NRT",286.96,1.58,"N"
"72",52.54149,39.61233,302.81,0.61,0.71,"2026-08-08",102,"N20","nominal","2.0NRT",286.11,1.68,"N"
"73",52.5386,39.61993,300.99,0.61,0.71,"2026-08-08",102,"N20","nominal","2.0NRT",286.16,1.68,"N"
"74",52.55056,39.5683,306.9,0.6,0.71,"2026-08-08",102,"N20","nominal","2.0NRT",286.33,1.58,"N"
"75",55.50348,28.5872,296.16,0.39,0.44,"2026-08-08",105,"N20","nominal","2.0NRT",283.41,0.85,"N"
"76",55.50581,28.58769,296.59,0.39,0.44,"2026-08-08",105,"N20","nominal","2.0NRT",283.07,0.57,"N"
"77",51.35571,40.74062,301.98,0.74,0.76,"2026-08-08",105,"N20","nominal","2.0NRT",285.98,1.47,"N"
"78",51.34982,40.73438,306.05,0.74,0.76,"2026-08-08",105,"N20","nominal","2.0NRT",285.89,1.47,"N"
"79",51.34948,40.73627,312.62,0.74,0.76,"2026-08-08",105,"N20","nominal","2.0NRT",286.31,3.33,"N"
"80",53.58888,31.9525,295.44,0.58,0.52,"2026-08-08",105,"N20","nominal","2.0NRT",285.18,0.94,"N"
"81",51.26094,37.76597,309.54,0.58,0.7,"2026-08-08",105,"N20","nominal","2.0NRT",289.15,1.71,"N"
"82",51.13968,37.93121,343.4,0.6,0.7,"2026-08-08",105,"N20","nominal","2.0NRT",287.71,6.84,"N"
"83",50.37733,39.63259,299.65,0.74,0.76,"2026-08-08",105,"N20","nominal","2.0NRT",286.37,1.15,"N"
"84",52.84936,29.99146,325.52,0.52,0.5,"2026-08-08",105,"N20","nominal","2.0NRT",285.06,3.3,"N"
"85",49.51165,38.25154,307.19,0.71,0.75,"2026-08-08",105,"N20","nominal","2.0NRT",286.89,1.77,"N"
"86",49.50842,38.25988,307.47,0.71,0.75,"2026-08-08",105,"N20","nominal","2.0NRT",287.31,1.77,"N"
"87",49.89915,37.191,302.31,0.62,0.72,"2026-08-08",105,"N20","nominal","2.0NRT",286.9,0.71,"N"
"88",49.91298,37.11295,300.34,0.62,0.71,"2026-08-08",105,"N20","nominal","2.0NRT",287.04,1.03,"N"
"89",49.91016,37.12052,302.49,0.62,0.71,"2026-08-08",105,"N20","nominal","2.0NRT",286.96,1.03,"N"
"90",49.50962,38.25351,318.51,0.71,0.75,"2026-08-08",105,"N20","nominal","2.0NRT",287.22,2.8,"N"
"91",49.89883,37.19318,300.99,0.62,0.72,"2026-08-08",105,"N20","nominal","2.0NRT",287.07,0.61,"N"
"92",49.9124,37.11476,306.6,0.62,0.71,"2026-08-08",105,"N20","nominal","2.0NRT",287.17,1.49,"N"
"93",49.41302,37.41408,324.88,0.66,0.73,"2026-08-08",105,"N20","nominal","2.0NRT",288.12,3.47,"N"
